Mod:Item:MetaData, Localized Name
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pluto Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pluto Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pluto Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pluto Tungsten Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Tungsten
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pluto Stone Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - tile.null.name
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pluto Dungeon Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pluto Gravel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Eris Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Eris Sub-Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Eris Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Eris Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Eris Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Eris Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Eris Stone Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Eris Dark Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Dark Iron
appliedenergistics2:item.ItemFacade:0, Cable Facade - tile.null.name
appliedenergistics2:item.ItemFacade:0, Cable Facade - Eris Dungeon Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Eris Gravel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Dirt
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Dense Coal Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Blue Diamond Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Red Diamond Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Purple Diamond Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Yellow Diamond Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Green Diamond Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Stone Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Platinum Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Platinum
appliedenergistics2:item.ItemFacade:0, Cable Facade - Red Sand
appliedenergistics2:item.ItemFacade:0, Cable Facade - Red Sandstone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Europa Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Europa Sub-Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Europa Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Europa Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Europa Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Europa Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Europa Gravel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Io Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Io Sub-Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Io Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Io Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Io Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Io Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Io Gravel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Deimos Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Deimos Sub-Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Deimos Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Deimos Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Deimos Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Deimos Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Deimos Lead Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Deimos Gravel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Phobos Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Phobos Sub-Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Phobos Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Phobos Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Phobos Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Phobos Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Phobos Lead Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Phobos Gravel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Triton Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Triton Sub-Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Triton Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Triton Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Triton Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Triton Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Triton Gravel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Callisto Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Callisto Sub-Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Callisto Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Callisto Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Callisto Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Callisto Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Callisto Gravel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ganymede Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ganymede Sub-Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ganymede Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ganymede Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ganymede Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ganymede Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ganymede Gravel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Rhea Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Rhea Sub-Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Rhea Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Rhea Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Rhea Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Rhea Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Rhea Gravel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titan Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titan Sub-Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titan Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titan Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titan Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titan Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titan Methane Surface
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titan Methane Sub-Surface
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titan Rocks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titan Gravel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Oberon Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Oberon Sub-Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Oberon Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Oberon Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Oberon Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Oberon Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Oberon Gravel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titania Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titania Sub-Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titania Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titania Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titania Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titania Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titania Gravel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Iapetus Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Iapetus Sub-Surface Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Iapetus Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Iapetus Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Iapetus Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Iapetus Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Iapetus Ice
appliedenergistics2:item.ItemFacade:0, Cable Facade - Iapetus Gravel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fossil Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Nuclear Bomb
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fire Bomb
appliedenergistics2:item.ItemFacade:0, Cable Facade - Marble
appliedenergistics2:item.ItemFacade:0, Cable Facade - Marble Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Snow Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ice Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fire Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Black/White Tiled Floor
appliedenergistics2:item.ItemFacade:0, Cable Facade - Marble Tiled Floor
appliedenergistics2:item.ItemFacade:0, Cable Facade - Marble Broken Tiled Floor
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metal Mesh Floor
appliedenergistics2:item.ItemFacade:0, Cable Facade - Frozen Nitrogen Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Volcanic Rock Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carbon Tiled Floor
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carbon Broken Tiled Floor
appliedenergistics2:item.ItemFacade:0, Cable Facade - Magnesium Tiled Floor
appliedenergistics2:item.ItemFacade:0, Cable Facade - Magnesium Broken Tiled Floor
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ash Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - White Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Red Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Blue Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Light Blue Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Yellow Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Green Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Diamond Grit
appliedenergistics2:item.ItemFacade:0, Cable Facade - Gold Grit
appliedenergistics2:item.ItemFacade:0, Cable Facade - Iron Grit
appliedenergistics2:item.ItemFacade:0, Cable Facade - Coal Grit
appliedenergistics2:item.ItemFacade:0, Cable Facade - Emerald Grit
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Blue Maple Log
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Red Maple Log
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Purple Maple Log
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Yellow Maple Log
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Green Maple Log
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Brown Maple Log
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Blue Wooden Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Red Wooden Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Purple Wooden Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Yellow Wooden Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Green Wooden Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Kepler 22b Brown Wooden Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mercury Stone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Venus Stone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Venus Dungeon Brick Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ceres Stone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Jupiter Stone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Jupiter Dungeon Brick Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Saturn Stone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Saturn Dungeon Brick Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Uranus Stone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Uranus Dungeon Brick Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Neptune Stone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Neptune Dungeon Brick Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pluto Stone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Eris Stone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Apatite Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Apatite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Copper
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Tin
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Bronze
appliedenergistics2:item.ItemFacade:0, Cable Facade - End Stone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ender Pearl Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ender Pearl Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ender Toggler
appliedenergistics2:item.ItemFacade:0, Cable Facade - Raw Endium
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Endium
appliedenergistics2:item.ItemFacade:0, Cable Facade - Black Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Red Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Green Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Brown Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Blue Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Purple Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cyan Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Light Gray Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Gray Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pink Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Lime Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Yellow Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Light Blue Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Magenta Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Orange Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - White Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Black Chiselled Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Red Chiselled Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Green Chiselled Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Brown Chiselled Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Blue Chiselled Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Purple Chiselled Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cyan Chiselled Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Light Gray Chiselled Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Gray Chiselled Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pink Chiselled Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Lime Chiselled Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Yellow Chiselled Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Light Blue Chiselled Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Magenta Chiselled Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Orange Chiselled Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - White Chiselled Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Black Pillar Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Red Pillar Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Green Pillar Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Brown Pillar Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Blue Pillar Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Purple Pillar Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cyan Pillar Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Light Gray Pillar Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Gray Pillar Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pink Pillar Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Lime Pillar Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Yellow Pillar Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Light Blue Pillar Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Magenta Pillar Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Orange Pillar Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - White Pillar Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Soul TNT
appliedenergistics2:item.ItemFacade:0, Cable Facade - Focused Lava Cell
appliedenergistics2:item.ItemFacade:0, Cable Facade - Blaze Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cushion
appliedenergistics2:item.ItemFacade:0, Cable Facade - Blackstone Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Greenstone Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Brownstone Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Bluestone Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Purplestone Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cyanstone Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Lightgraystone Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Graystone Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pinkstone Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Limestone Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Yellowstone Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Lightbluestone Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Magentastone Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Orangestone Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Whitestone Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Encasing Bench
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Charcoal
appliedenergistics2:item.ItemFacade:0, Cable Facade - Basalt
appliedenergistics2:item.ItemFacade:0, Cable Facade - Polished Basalt
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Poop
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Bat Poop
appliedenergistics2:item.ItemFacade:0, Cable Facade - Spruce Bookshelf
appliedenergistics2:item.ItemFacade:0, Cable Facade - Birch Bookshelf
appliedenergistics2:item.ItemFacade:0, Cable Facade - Jungle Bookshelf
appliedenergistics2:item.ItemFacade:0, Cable Facade - Acacia Bookshelf
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dark Oak Bookshelf
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Flint
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Carrots
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Gunpowder
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Sugar
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Black Dye
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Red Dye
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Green Dye
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Brown Dye
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Purple Dye
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Cyan Dye
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Light Gray Dye
appliedenergistics2:item.ItemFacade:0, Cable Facade - tile.ganyssurface.dye_gray.name
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Pink Dye
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Lime Dye
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Yellow Dye
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Light Blue Dye
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Magenta Dye
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Orange Dye
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of White Dye
appliedenergistics2:item.ItemFacade:0, Cable Facade - Inverted Redstone Lamp
appliedenergistics2:item.ItemFacade:0, Cable Facade - Inverted Redstone Lamp
appliedenergistics2:item.ItemFacade:0, Cable Facade - Granite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Polished Granite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Diorite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Polished Diorite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Andesite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Polished Andesite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Prismarine
appliedenergistics2:item.ItemFacade:0, Cable Facade - Prismarine Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dark Prismarine
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sea Lantern
appliedenergistics2:item.ItemFacade:0, Cable Facade - Red Sandstone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Chiseled Red Sandstone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Smooth Red Sandstone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mushroom
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mushroom
appliedenergistics2:item.ItemFacade:0, Cable Facade - Coarse Dirt
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sponge
appliedenergistics2:item.ItemFacade:0, Cable Facade - Wet Sponge
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Coal Coke
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Copper
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Tin
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Lead
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Steel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Creosote Wood Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Crushed Obsidian
appliedenergistics2:item.ItemFacade:0, Cable Facade - Abyssal Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Quarried Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Abyssal Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fitted Abyssal Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Abyssal Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ornate Abyssal Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Etched Abyssal Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Abyssal Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Bleached Bone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fitted Bleached Bone Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Bleached Bone Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ornate Bleached Bone Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Etched Bleached Bone Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Bleached Bone Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Blood Stained Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fitted Blood Stained Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Blood Stained Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ornate Blood Stained Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Etched Blood Stained Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Blood Stained Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Frost Bound Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fitted Frost Bound Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Frost Bound Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ornate Frost Bound Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Etched Frost Bound Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Frost Bound Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Infernal Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fitted Infernal Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Infernal Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ornate Infernal Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Etched Infernal Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Infernal Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Quarried Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fitted Quarried Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Quarried Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ornate Quarried Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Etched Quarried Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Quarried Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sandy Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fitted Sandy Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sandy Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ornate Sandy Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Etched Sandy Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sandy Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Nether Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fitted Nether Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Nether Block
